date,part_id,category,supplier,region,demand,inventory,lead_time_days,price_usd
2021-01-31,PART_008,Filter,SupplierC,Latin America,33,339,10,2033.64
2021-01-31,PART_009,Filter,SupplierA,North America,43,535,12,1154.09
2021-01-31,PART_010,Valve,SupplierC,Latin America,62,3576,21,759.25
2021-01-31,PART_011,Pump,SupplierC,Europe,46,2198,20,748.84
2021-01-31,PART_012,Filter,SupplierC,North America,59,3477,17,960.35
2021-01-31,PART_013,Filter,SupplierC,Europe,38,2320,16,2957.79
2021-01-31,PART_014,Valve,SupplierB,North America,89,729,7,1990.32
2021-01-31,PART_015,Valve,SupplierA,North America,90,5348,25,1440.82
2021-01-31,PART_016,Valve,SupplierA,North America,15,87,4,3992.94
2021-01-31,PART_017,Pump,SupplierA,Asia Pacific,42,322,4,1531.43
2021-01-31,PART_018,Pump,SupplierA,Latin America,92,742,7,2716.84
2021-01-31,PART_019,Sensor,SupplierA,Latin America,8,470,11,4499.13
2021-01-31,PART_020,Controller,SupplierA,Latin America,75,3566,12,1043.02
2021-01-31,PART_021,Pump,SupplierD,North America,85,5110,19,3366.44
2021-01-31,PART_022,Sensor,SupplierD,North America,43,1857,27,1905.56
2021-01-31,PART_023,Valve,SupplierA,Europe,70,420,8,4870.47
2021-01-31,PART_024,Filter,SupplierA,Europe,12,98,7,3053.31
2021-01-31,PART_025,Sensor,SupplierA,Latin America,102,4985,21,2903.29
2021-01-31,PART_026,Sensor,SupplierD,Latin America,57,3206,27,1730.56
2021-01-31,PART_027,Controller,SupplierD,Asia Pacific,31,188,3,2764.89
2021-01-31,PART_028,Controller,SupplierA,North America,45,315,8,1279.98
2021-01-31,PART_029,Pump,SupplierA,North America,57,198,7,491.5
2021-01-31,PART_030,Sensor,SupplierA,Latin America,46,2601,13,1343.48
2021-01-31,PART_031,Filter,SupplierA,Latin America,93,3893,28,2962.36
2021-01-31,PART_032,Controller,SupplierD,Europe,17,838,17,1991.82
2021-01-31,PART_033,Filter,SupplierD,Latin America,33,167,7,1310.88
2021-01-31,PART_034,Pump,SupplierB,Europe,68,365,8,144.84
2021-01-31,PART_035,Sensor,SupplierD,Europe,24,1329,22,1014.05
2021-01-31,PART_036,Filter,SupplierB,Asia Pacific,84,4473,20,1444.31
2021-01-31,PART_037,Valve,SupplierD,Latin America,13,114,3,1786.75
2021-01-31,PART_038,Filter,SupplierC,North America,45,275,7,1837.56
2021-01-31,PART_039,Filter,SupplierC,Asia Pacific,5,346,28,4459.61
2021-01-31,PART_040,Controller,SupplierC,Europe,50,2578,29,2789.67
2021-01-31,PART_041,Sensor,SupplierA,Latin America,80,4003,24,252.23
2021-01-31,PART_042,Pump,SupplierD,Asia Pacific,48,2354,7,267.17
2021-01-31,PART_043,Filter,SupplierC,Asia Pacific,73,3595,28,2306.17
2021-01-31,PART_044,Filter,SupplierC,Europe,431,451,3,897.11
2021-01-31,PART_045,Sensor,SupplierA,Asia Pacific,83,4436,20,2900.94
2021-01-31,PART_046,Filter,SupplierB,Europe,57,3011,26,4206.65
2021-01-31,PART_047,Valve,SupplierD,Asia Pacific,92,4864,23,2598.57
2021-01-31,PART_048,Filter,SupplierD,Latin America,94,4663,8,1946.61
2021-01-31,PART_049,Filter,SupplierA,North America,96,4577,28,3090.11
2021-01-31,PART_050,Pump,SupplierD,North America,39,82,5,2367.9
2021-01-31,PART_051,Filter,SupplierB,Europe,75,3707,29,1342.35
2021-01-31,PART_052,Pump,SupplierB,North America,61,3396,14,2612.74
2021-01-31,PART_053,Filter,SupplierA,North America,8,460,13,3496.22
2021-01-31,PART_054,Controller,SupplierD,Europe,63,284,3,3199.91
2021-01-31,PART_055,Valve,SupplierD,Latin America,54,296,4,755.19
2021-01-31,PART_056,Pump,SupplierD,Europe,56,2869,15,3158.26
2021-01-31,PART_057,Controller,SupplierA,Europe,43,2806,9,4927.38
2021-01-31,PART_058,Sensor,SupplierB,Latin America,31,2394,25,4306.19
2021-01-31,PART_059,Valve,SupplierD,North America,68,3734,14,2723.37
2021-01-31,PART_060,Valve,SupplierB,North America,62,422,9,2718.88
2021-01-31,PART_061,Sensor,SupplierC,Europe,93,4671,15,2145.89
2021-01-31,PART_062,Controller,SupplierD,Latin America,80,4009,26,1709.97
2021-01-31,PART_063,Controller,SupplierC,Asia Pacific,52,2999,17,1973.26
2021-01-31,PART_064,Valve,SupplierC,Latin America,21,130,7,831.75
2021-01-31,PART_065,Filter,SupplierC,Europe,82,4580,16,4418.13
2021-01-31,PART_066,Filter,SupplierD,Europe,76,4251,17,2264.58
2021-01-31,PART_067,Valve,SupplierA,Asia Pacific,81,4610,13,1244.84
2021-01-31,PART_068,Pump,SupplierC,Asia Pacific,83,671,3,3835.24
2021-01-31,PART_069,Sensor,SupplierB,Latin America,75,586,6,4672.1
2021-01-31,PART_070,Filter,SupplierD,North America,31,1907,24,3310.9
2021-01-31,PART_071,Sensor,SupplierB,North America,18,133,8,4597.9
2021-01-31,PART_072,Sensor,SupplierB,North America,27,1470,15,4899.51
2021-01-31,PART_073,Valve,SupplierB,Asia Pacific,63,4128,26,2497.97
2021-01-31,PART_074,Controller,SupplierB,Europe,29,239,6,1390.46
2021-01-31,PART_075,Valve,SupplierB,Latin America,22,1290,28,102.33
2021-01-31,PART_076,Filter,SupplierA,Europe,11,648,17,2464.26
2021-01-31,PART_077,Filter,SupplierA,Latin America,51,4293,20,2719.53
2021-01-31,PART_078,Filter,SupplierA,North America,72,5382,25,4429.22
2021-01-31,PART_079,Sensor,SupplierD,Asia Pacific,32,2185,13,4013.83
2021-01-31,PART_080,Filter,SupplierB,North America,42,2426,29,3045.99
2021-01-31,PART_081,Valve,SupplierC,Europe,36,3023,27,4368.0
2021-01-31,PART_082,Controller,SupplierC,North America,46,3120,27,2573.83
2021-01-31,PART_083,Sensor,SupplierB,Europe,9,630,11,1237.66
2021-01-31,PART_084,Filter,SupplierD,Europe,37,336,6,2471.02
2021-01-31,PART_085,Valve,SupplierA,Asia Pacific,44,3549,23,4683.04
2021-01-31,PART_086,Filter,SupplierD,Latin America,55,502,5,1546.36
2021-01-31,PART_087,Filter,SupplierD,Europe,52,3594,17,93.09
2021-01-31,PART_088,Valve,SupplierC,Latin America,48,3363,21,1464.6
2021-01-31,PART_089,Sensor,SupplierC,Asia Pacific,57,5267,21,4392.22
2021-01-31,PART_090,Controller,SupplierD,Asia Pacific,65,1013,5,3123.72
2021-01-31,PART_091,Controller,SupplierD,Europe,47,3761,20,4769.25
2021-01-31,PART_092,Filter,SupplierB,Latin America,19,262,8,3425.97
2021-01-31,PART_093,Controller,SupplierB,Asia Pacific,10,159,3,1107.08
2021-01-31,PART_094,Pump,SupplierD,Asia Pacific,30,3549,28,1824.7
2021-01-31,PART_095,Pump,SupplierD,Latin America,8,139,7,3926.79
2021-01-31,PART_096,Sensor,SupplierB,North America,66,1030,12,2789.07
2021-01-31,PART_097,Valve,SupplierC,North America,20,345,4,350.75
2021-01-31,PART_098,Filter,SupplierB,Latin America,40,2744,28,871.73
2021-01-31,PART_099,Sensor,SupplierA,Asia Pacific,52,1123,7,2948.13
2021-01-31,PART_100,Controller,SupplierA,North America,22,360,6,113.89
2021-01-31,PART_101,Pump,SupplierD,North America,6,724,27,4823.29
2021-01-31,PART_102,Sensor,SupplierD,North America,43,469,4,97.29
2021-01-31,PART_103,Pump,SupplierB,Europe,43,852,8,1380.1
2021-01-31,PART_104,Filter,SupplierC,Latin America,8,847,29,1760.32
2021-01-31,PART_105,Controller,SupplierA,Asia Pacific,56,5844,19,2555.64
2021-01-31,PART_106,Filter,SupplierA,Europe,23,426,12,4837.69
2021-01-31,PART_107,Filter,SupplierA,North America,36,917,10,4374.65
2021-01-31,PART_108,Controller,SupplierD,North America,17,310,11,4071.44
2021-01-31,PART_109,Filter,SupplierD,Asia Pacific,4,408,29,1180.13
2021-01-31,PART_110,Filter,SupplierD,North America,56,1332,10,1674.5
2021-01-31,PART_111,Pump,SupplierD,Latin America,46,1345,5,4405.9
2021-01-31,PART_112,Controller,SupplierA,Europe,35,818,14,1146.94
2021-01-31,PART_113,Valve,SupplierB,Latin America,41,959,3,2206.41
2021-01-31,PART_114,Controller,SupplierB,Europe,20,779,9,2768.39
2021-01-31,PART_115,Valve,SupplierB,Latin America,60,6231,21,731.54
2021-01-31,PART_116,Filter,SupplierD,Latin America,12,1472,22,4443.79
2021-01-31,PART_117,Controller,SupplierC,Europe,31,829,4,2808.23
2021-01-31,PART_118,Filter,SupplierC,Latin America,45,4493,21,854.14
2021-01-31,PART_119,Pump,SupplierD,Asia Pacific,42,1015,6,3391.42
2021-01-31,PART_120,Sensor,SupplierA,Europe,57,5578,24,73.87
2021-01-31,PART_121,Valve,SupplierC,Asia Pacific,9,339,11,1020.17
2021-01-31,PART_122,Valve,SupplierA,Europe,39,941,3,2366.71
2021-01-31,PART_123,Pump,SupplierA,Latin America,31,4077,27,1310.12
2021-01-31,PART_124,Valve,SupplierA,North America,42,1347,13,3895.23
2021-01-31,PART_125,Filter,SupplierA,Asia Pacific,39,1263,11,607.84
2021-01-31,PART_126,Valve,SupplierC,Europe,10,339,5,4524.2
2021-01-31,PART_127,Filter,SupplierA,Europe,54,1384,5,2249.69
2021-01-31,PART_128,Filter,SupplierA,Asia Pacific,51,1425,17,2891.4
2021-01-31,PART_129,Sensor,SupplierB,Europe,20,3504,18,214.14
2021-01-31,PART_130,Valve,SupplierB,Latin America,18,943,17,2473.87
2021-01-31,PART_131,Pump,SupplierC,Asia Pacific,12,449,15,725.61
2021-01-31,PART_132,Pump,SupplierC,Europe,21,3427,21,1580.52
2021-01-31,PART_133,Valve,SupplierA,Europe,65,6567,22,2305.83
2021-01-31,PART_134,Controller,SupplierA,Europe,5,226,13,2570.93
2021-01-31,PART_135,Filter,SupplierC,Europe,29,4069,28,1346.77
2021-01-31,PART_136,Pump,SupplierB,Asia Pacific,41,1893,7,4087.84
2021-01-31,PART_137,Filter,SupplierD,Europe,41,4004,26,2999.3
2021-01-31,PART_138,Sensor,SupplierB,Asia Pacific,46,1265,11,1037.31
2021-01-31,PART_139,Filter,SupplierA,Asia Pacific,9,382,12,2869.06
2021-01-31,PART_140,Pump,SupplierC,North America,28,1246,10,231.25
2021-01-31,PART_141,Valve,SupplierA,Asia Pacific,17,1354,5,3616.82
2021-01-31,PART_142,Valve,SupplierC,North America,4,430,23,3408.21
2021-01-31,PART_143,Valve,SupplierB,Latin America,27,1719,3,4864.11
2021-01-31,PART_144,Filter,SupplierB,Asia Pacific,35,1482,15,3553.16
2021-01-31,PART_145,Pump,SupplierB,North America,36,820,6,2966.92
2021-01-31,PART_146,Sensor,SupplierD,North America,47,1421,12,591.5
2021-01-31,PART_147,Valve,SupplierA,Europe,12,1463,27,2655.08
2021-01-31,PART_148,Pump,SupplierA,Europe,8,457,5,3140.05
2021-01-31,PART_149,Filter,SupplierD,Europe,59,1784,7,2824.46
2021-01-31,PART_150,Valve,SupplierA,North America,53,1782,12,4187.43
2021-01-31,PART_151,Controller,SupplierB,Latin America,36,969,13,3325.99
2021-01-31,PART_152,Sensor,SupplierB,Latin America,20,3549,29,4463.11
2021-01-31,PART_153,Filter,SupplierD,Latin America,4,427,24,4599.3
2021-01-31,PART_154,Pump,SupplierD,North America,11,609,15,2358.42
2021-01-31,PART_155,Controller,SupplierC,Europe,36,1850,6,4710.12
2021-01-31,PART_156,Filter,SupplierB,Asia Pacific,14,471,8,4735.92
2021-01-31,PART_157,Pump,SupplierC,Europe,54,6589,19,876.44
2021-01-31,PART_158,Controller,SupplierC,North America,46,1758,7,1763.12
2021-01-31,PART_159,Sensor,SupplierB,North America,30,3486,27,4457.77
2021-01-31,PART_160,Pump,SupplierB,Latin America,55,1182,5,3701.17
2021-01-31,PART_161,Valve,SupplierA,Asia Pacific,55,1685,4,3421.44
2021-01-31,PART_162,Controller,SupplierD,Asia Pacific,40,4303,27,2932.15
2021-01-31,PART_163,Controller,SupplierB,North America,4,421,28,4711.12
2021-01-31,PART_164,Valve,SupplierC,Latin America,30,1080,4,2658.04
2021-01-31,PART_165,Filter,SupplierA,Europe,18,442,14,2370.99
2021-01-31,PART_166,Pump,SupplierB,Europe,12,471,5,3587.87
2021-01-31,PART_167,Controller,SupplierC,North America,49,5408,20,4466.74
2021-01-31,PART_168,Filter,SupplierA,North America,11,260,8,4345.76
2021-01-31,PART_169,Filter,SupplierB,Asia Pacific,14,1874,29,3947.66
2021-01-31,PART_170,Sensor,SupplierC,Europe,58,4685,19,2059.33
2021-01-31,PART_171,Controller,SupplierC,Latin America,42,872,11,855.67
2021-01-31,PART_172,Pump,SupplierA,Europe,11,315,7,2932.35
2021-01-31,PART_173,Valve,SupplierA,Europe,32,828,15,3351.37
2021-01-31,PART_174,Controller,SupplierB,Latin America,45,5908,28,2138.47
2021-01-31,PART_175,Valve,SupplierD,North America,83,1413,8,2710.09
2021-01-31,PART_176,Filter,SupplierC,Asia Pacific,21,357,4,4654.54
2021-01-31,PART_177,Filter,SupplierB,Latin America,33,551,14,622.18
2021-01-31,PART_178,Controller,SupplierC,Europe,44,4495,28,767.32
2021-01-31,PART_179,Valve,SupplierA,Asia Pacific,72,5427,19,1616.45
2021-01-31,PART_180,Sensor,SupplierC,Europe,53,4338,19,4768.45
2021-01-31,PART_181,Pump,SupplierC,Europe,12,225,6,4497.09
2021-01-31,PART_182,Filter,SupplierB,North America,28,435,11,2945.64
2021-01-31,PART_183,Filter,SupplierC,Latin America,64,935,11,2203.43
2021-01-31,PART_184,Pump,SupplierC,North America,65,5024,25,3421.63
2021-01-31,PART_185,Valve,SupplierB,Asia Pacific,9,150,14,2143.67
2021-01-31,PART_186,Pump,SupplierA,Asia Pacific,23,321,8,2449.14
2021-01-31,PART_187,Filter,SupplierC,Latin America,62,3893,24,1383.11
2021-01-31,PART_188,Controller,SupplierB,Asia Pacific,20,1298,23,2286.68
2021-01-31,PART_189,Sensor,SupplierD,North America,12,1012,22,1165.51
2021-01-31,PART_190,Pump,SupplierD,Asia Pacific,56,3984,17,981.6
2021-01-31,PART_191,Sensor,SupplierA,Asia Pacific,26,446,7,2834.46
2021-01-31,PART_192,Controller,SupplierA,Latin America,60,1085,9,2719.67
2021-01-31,PART_193,Valve,SupplierB,Europe,67,4672,19,809.74
2021-01-31,PART_194,Sensor,SupplierA,North America,81,4669,17,2898.47
2021-01-31,PART_195,Controller,SupplierB,Europe,78,1086,9,1766.05
2021-01-31,PART_196,Valve,SupplierD,Europe,56,3974,24,1446.44
2021-01-31,PART_197,Filter,SupplierB,Latin America,85,1129,7,3541.13
2021-01-31,PART_198,Controller,SupplierD,Europe,80,831,6,3230.44
2021-01-31,PART_199,Controller,SupplierC,Latin America,51,3279,22,1999.61
2021-01-31,PART_200,Filter,SupplierB,North America,26,1390,20,3533.19
2021-02-01,PART_001,Controller,SupplierA,Asia Pacific,100,5457,23,822.29
2021-02-01,PART_002,Filter,SupplierC,Latin America,71,4518,21,3545.66
2021-02-01,PART_003,Sensor,SupplierC,Latin America,20,1297,24,4498.41
2021-02-01,PART_004,Controller,SupplierA,Europe,38,310,4,144.26
2021-02-01,PART_005,Filter,SupplierD,North America,56,3009,25,3352.73
2021-02-01,PART_006,Valve,SupplierA,Europe,68,4039,29,2055.65
2021-02-01,PART_007,Sensor,SupplierB,Latin America,85,685,12,2207.34
2021-02-01,PART_008,Filter,SupplierC,Latin America,34,306,10,2033.64
2021-02-01,PART_009,Filter,SupplierA,North America,67,492,12,1154.09
2021-02-01,PART_010,Valve,SupplierC,Latin America,60,3514,21,759.25
2021-02-01,PART_011,Pump,SupplierC,Europe,46,2152,20,748.84
2021-02-01,PART_012,Filter,SupplierC,North America,60,3418,17,960.35
2021-02-01,PART_013,Filter,SupplierC,Europe,41,2282,16,2957.79
2021-02-01,PART_014,Valve,SupplierB,North America,69,640,7,1990.32
2021-02-01,PART_015,Valve,SupplierA,North America,103,5258,25,1440.82
2021-02-01,PART_016,Valve,SupplierA,North America,13,72,4,3992.94
2021-02-01,PART_017,Pump,SupplierA,Asia Pacific,49,280,4,1531.43
2021-02-01,PART_018,Pump,SupplierA,Latin America,94,650,7,2716.84
2021-02-01,PART_019,Sensor,SupplierA,Latin America,8,462,11,4499.13
2021-02-01,PART_020,Controller,SupplierA,Latin America,78,3491,12,1043.02
2021-02-01,PART_021,Pump,SupplierD,North America,108,5025,19,3366.44
2021-02-01,PART_022,Sensor,SupplierD,North America,42,1814,27,1905.56
2021-02-01,PART_023,Valve,SupplierA,Europe,61,350,8,4870.47
2021-02-01,PART_024,Filter,SupplierA,Europe,13,86,7,3053.31
2021-02-01,PART_025,Sensor,SupplierA,Latin America,95,4883,21,2903.29
2021-02-01,PART_026,Sensor,SupplierD,Latin America,56,3149,27,1730.56
2021-02-01,PART_027,Controller,SupplierD,Asia Pacific,29,157,3,2764.89
2021-02-01,PART_028,Controller,SupplierA,North America,57,270,8,1279.98
2021-02-01,PART_029,Pump,SupplierA,North America,56,2841,7,491.5
2021-02-01,PART_030,Sensor,SupplierA,Latin America,44,2555,13,1343.48
2021-02-01,PART_031,Filter,SupplierA,Latin America,78,3800,28,2962.36
2021-02-01,PART_032,Controller,SupplierD,Europe,17,821,17,1991.82
2021-02-01,PART_033,Filter,SupplierD,Latin America,30,134,7,1310.88
2021-02-01,PART_034,Pump,SupplierB,Europe,55,3297,8,144.84
2021-02-01,PART_035,Sensor,SupplierD,Europe,25,1305,22,1014.05
2021-02-01,PART_036,Filter,SupplierB,Asia Pacific,67,4389,20,1444.31
2021-02-01,PART_037,Valve,SupplierD,Latin America,17,101,3,1786.75
2021-02-01,PART_038,Filter,SupplierC,North America,52,230,7,1837.56
2021-02-01,PART_039,Filter,SupplierC,Asia Pacific,6,341,28,4459.61
2021-02-01,PART_040,Controller,SupplierC,Europe,49,2528,29,2789.67
2021-02-01,PART_041,Sensor,SupplierA,Latin America,81,3923,24,252.23
2021-02-01,PART_042,Pump,SupplierD,Asia Pacific,48,2306,7,267.17
2021-02-01,PART_043,Filter,SupplierC,Asia Pacific,71,3522,28,2306.17
2021-02-01,PART_044,Filter,SupplierC,Europe,95,20,3,897.11
2021-02-01,PART_045,Sensor,SupplierA,Asia Pacific,88,4353,20,2900.94
2021-02-01,PART_046,Filter,SupplierB,Europe,55,2954,26,4206.65
2021-02-01,PART_047,Valve,SupplierD,Asia Pacific,76,4772,23,2598.57
2021-02-01,PART_048,Filter,SupplierD,Latin America,87,4569,8,1946.61
2021-02-01,PART_049,Filter,SupplierA,North America,66,4481,28,3090.11
2021-02-01,PART_050,Pump,SupplierD,North America,35,43,5,2367.9
2021-02-01,PART_051,Filter,SupplierB,Europe,79,3632,29,1342.35
2021-02-01,PART_052,Pump,SupplierB,North America,57,3335,14,2612.74
2021-02-01,PART_053,Filter,SupplierA,North America,9,452,13,3496.22
2021-02-01,PART_054,Controller,SupplierD,Europe,58,221,3,3199.91
2021-02-01,PART_055,Valve,SupplierD,Latin America,60,242,4,755.19
2021-02-01,PART_056,Pump,SupplierD,Europe,52,2813,15,3158.26
2021-02-01,PART_057,Controller,SupplierA,Europe,56,2763,9,4927.38
2021-02-01,PART_058,Sensor,SupplierB,Latin America,51,2363,25,4306.19
2021-02-01,PART_059,Valve,SupplierD,North America,51,3666,14,2723.37
2021-02-01,PART_060,Valve,SupplierB,North America,93,3600,9,2718.88
2021-02-01,PART_061,Sensor,SupplierC,Europe,79,4578,15,2145.89
2021-02-01,PART_062,Controller,SupplierD,Latin America,54,3929,26,1709.97
2021-02-01,PART_063,Controller,SupplierC,Asia Pacific,64,2947,17,1973.26
2021-02-01,PART_064,Valve,SupplierC,Latin America,23,109,7,831.75
2021-02-01,PART_065,Filter,SupplierC,Europe,62,4498,16,4418.13
2021-02-01,PART_066,Filter,SupplierD,Europe,65,4175,17,2264.58
2021-02-01,PART_067,Valve,SupplierA,Asia Pacific,69,4529,13,1244.84
2021-02-01,PART_068,Pump,SupplierC,Asia Pacific,99,588,3,3835.24
2021-02-01,PART_069,Sensor,SupplierB,Latin America,61,511,6,4672.1
2021-02-01,PART_070,Filter,SupplierD,North America,22,1876,24,3310.9
2021-02-01,PART_071,Sensor,SupplierB,North America,16,115,8,4597.9
2021-02-01,PART_072,Sensor,SupplierB,North America,25,1443,15,4899.51
2021-02-01,PART_073,Valve,SupplierB,Asia Pacific,67,4065,26,2497.97
2021-02-01,PART_074,Controller,SupplierB,Europe,40,2550,6,1390.46
2021-02-01,PART_075,Valve,SupplierB,Latin America,19,1268,28,102.33
2021-02-01,PART_076,Filter,SupplierA,Europe,10,637,17,2464.26
2021-02-01,PART_077,Filter,SupplierA,Latin America,63,4242,20,2719.53
2021-02-01,PART_078,Filter,SupplierA,North America,94,5310,25,4429.22
2021-02-01,PART_079,Sensor,SupplierD,Asia Pacific,32,2153,13,4013.83
2021-02-01,PART_080,Filter,SupplierB,North America,38,2384,29,3045.99
2021-02-01,PART_081,Valve,SupplierC,Europe,33,2987,27,4368.0
2021-02-01,PART_082,Controller,SupplierC,North America,42,3074,27,2573.83
2021-02-01,PART_083,Sensor,SupplierB,Europe,10,621,11,1237.66
2021-02-01,PART_084,Filter,SupplierD,Europe,19,299,6,2471.02
2021-02-01,PART_085,Valve,SupplierA,Asia Pacific,43,3505,23,4683.04
2021-02-01,PART_086,Filter,SupplierD,Latin America,51,447,5,1546.36
2021-02-01,PART_087,Filter,SupplierD,Europe,48,3542,17,93.09
2021-02-01,PART_088,Valve,SupplierC,Latin America,43,3315,21,1464.6
2021-02-01,PART_089,Sensor,SupplierC,Asia Pacific,70,5210,21,4392.22
2021-02-01,PART_090,Controller,SupplierD,Asia Pacific,89,948,5,3123.72
2021-02-01,PART_091,Controller,SupplierD,Europe,54,3714,20,4769.25
2021-02-01,PART_092,Filter,SupplierB,Latin America,38,243,8,3425.97
2021-02-01,PART_093,Controller,SupplierB,Asia Pacific,6,149,3,1107.08
2021-02-01,PART_094,Pump,SupplierD,Asia Pacific,38,3519,28,1824.7
2021-02-01,PART_095,Pump,SupplierD,Latin America,7,131,7,3926.79
2021-02-01,PART_096,Sensor,SupplierB,North America,60,5344,12,2789.07
2021-02-01,PART_097,Valve,SupplierC,North America,20,325,4,350.75
2021-02-01,PART_098,Filter,SupplierB,Latin America,25,2704,28,871.73
2021-02-01,PART_099,Sensor,SupplierA,Asia Pacific,58,1071,7,2948.13
2021-02-01,PART_100,Controller,SupplierA,North America,16,338,6,113.89
2021-02-01,PART_101,Pump,SupplierD,North America,9,718,27,4823.29
2021-02-01,PART_102,Sensor,SupplierD,North America,36,426,4,97.29
2021-02-01,PART_103,Pump,SupplierB,Europe,32,809,8,1380.1
2021-02-01,PART_104,Filter,SupplierC,Latin America,8,839,29,1760.32
2021-02-01,PART_105,Controller,SupplierA,Asia Pacific,66,5788,19,2555.64
2021-02-01,PART_106,Filter,SupplierA,Europe,15,403,12,4837.69
2021-02-01,PART_107,Filter,SupplierA,North America,46,881,10,4374.65
2021-02-01,PART_108,Controller,SupplierD,North America,14,293,11,4071.44
2021-02-01,PART_109,Filter,SupplierD,Asia Pacific,4,404,29,1180.13
2021-02-01,PART_110,Filter,SupplierD,North America,61,1276,10,1674.5
2021-02-01,PART_111,Pump,SupplierD,Latin America,66,1299,5,4405.9
2021-02-01,PART_112,Controller,SupplierA,Europe,28,783,14,1146.94
2021-02-01,PART_113,Valve,SupplierB,Latin America,37,918,3,2206.41
2021-02-01,PART_114,Controller,SupplierB,Europe,34,759,9,2768.39
2021-02-01,PART_115,Valve,SupplierB,Latin America,40,6171,21,731.54
2021-02-01,PART_116,Filter,SupplierD,Latin America,14,1460,22,4443.79
2021-02-01,PART_117,Controller,SupplierC,Europe,21,798,4,2808.23
